ER60001;ER60002;ER60017;ER60018;ER60019;ER60020;ER60025;ER62366;ER62449;ER62484;ER62486;ER62488;ER62491;ER62499;ER62502;ER62505;ER63482;ER63565;ER63600;ER63602;ER63604;ER63607;ER63615;ER63618;ER63621;ER64674;ER64676;ER64730;ER64813;ER64815;ER64869;ER65019;ER65067;ER65216;ER65244;ER66001;ER66002;ER66017;ER66018;ER66019;ER66020;ER66025;ER68420;ER68512;ER68549;ER68551;ER68553;ER68556;ER68564;ER68567;ER68570;ER69547;ER69639;ER69676;ER69678;ER69680;ER69683;ER69691;ER69694;ER69697;ER70747;ER70749;ER70803;ER70885;ER70887;ER70941;ER71111;ER71159;ER71293;ER71321;ER72001;ER72002;ER72017;ER72018;ER72019;ER72020;ER72025;ER74428;ER74520;ER74557;ER74559;ER74561;ER74564;ER74572;ER74575;ER74578;ER75555;ER75647;ER75684;ER75686;ER75688;ER75691;ER75699;ER75702;ER75705;ER76755;ER76757;ER76815;ER76900;ER76902;ER76960;ER77133;ER77181;ER77315;ER77343;Blanks
1;1518;43;1;0;0;1;1;0;5;5;5;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;100;0;250000;0;2;2687;45;1;0;0;2;1;0;7;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;100;0;0;0;1;4749;47;1;0;0;2;1;0;7;7;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;80;0;896000;0;0
1;43;81;2;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;2;3880;83;2;0;0;2;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;5804;85;2;0;0;2;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;0;0;0;0
1;6205;55;1;54;2;3;3;0;7;2;0;20;2;0;0;3;1;0;2;0;0;2;0;0;0;5;8;0;5;8;40;40;90000;36000;2;6831;57;1;56;2;2;4;2;0;1;0;15;2;0;0;2;0;0;2;0;0;1;0;0;0;5;8;0;5;8;40;40;80000;42000;1;9193;59;1;58;2;2;3;0;5;52;0;20;1;0;0;3;0;0;7;0;0;1;0;0;0;5;9;0;5;9;40;32;70000;32000;0
1;471;53;2;0;0;3;3;10;0;7;2;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;2;3902;55;2;0;0;3;4;3;0;3;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;5965;57;2;0;0;2;3;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0
1;2380;52;2;0;0;2;4;6;0;7;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;85000;0;2;4503;54;2;34;2;2;4;0;1;1;1;0;4;0;0;2;0;0;0;0;3;10;0;0;0;3;8;0;3;1;40;999;93000;1200;1;7694;56;2;37;2;4;4;70;0;2;0;0;5;0;0;2;0;5;5;0;5;1;0;0;0;3;15;0;3;4;52;45;110000;35000;0
1;1148;33;2;0;0;3;3;0;7;7;0;20;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;40;0;580;0;2;3886;35;2;46;2;3;4;0;0;0;0;0;0;0;0;3;0;3;7;0;10;0;0;0;0;9;10;0;9;8;0;0;0;0;1;6801;37;2;0;0;4;4;0;4;7;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0
1;7466;32;1;0;0;3;2;0;2;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;50;0;53000;0;2;8258;34;1;29;2;2;1;0;3;7;0;0;1;0;0;1;0;7;0;0;0;1;0;0;0;3;1;0;3;0;40;50;61000;65000;1;8299;36;1;0;0;1;1;0;7;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;81700;0;0
1;8954;29;1;0;0;2;3;0;7;7;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;45;0;45000;0;2;8096;31;1;25;2;2;2;0;7;7;3;0;3;0;0;1;0;7;7;3;0;1;0;0;0;3;8;0;3;8;40;34;45000;17000;1;9515;33;1;28;2;2;2;0;7;7;3;0;3;0;0;1;0;7;7;0;0;2;0;0;0;3;14;0;3;9;48;0;60000;0;0
1;8356;28;1;0;0;2;2;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;40;0;46000;0;2;8600;31;1;0;0;2;1;0;1;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;35;0;60000;0;1;9043;33;1;0;0;2;2;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;40;0;55000;0;0
1;7541;45;1;47;2;2;2;0;5;2;5;0;4;0;0;2;0;5;2;5;0;4;0;0;0;3;8;0;3;8;45;55;91000;63800;2;8029;47;1;50;2;2;1;0;3;3;3;0;4;0;0;2;0;3;3;3;0;4;0;0;0;3;8;0;3;8;40;40;92000;48000;1;8277;49;1;52;2;2;2;0;0;5;4;0;4;0;0;2;0;0;5;0;0;4;0;0;0;3;12;0;3;6;40;40;100000;52000;0
1;2673;37;1;35;2;2;2;0;3;7;3;0;2;0;0;2;0;4;7;1;0;0;0;0;0;3;8;0;9;8;30;45;39000;29000;2;8073;40;1;37;2;2;1;0;1;7;0;0;2;0;0;2;0;0;7;0;0;0;0;0;0;3;8;0;9;8;40;5;38000;14000;1;6018;41;1;39;2;2;1;0;7;7;5;0;1;0;0;1;0;1;5;0;0;0;0;0;0;3;27;0;9;27;40;25;46000;9000;0
1;5797;52;1;33;2;3;2;0;5;5;5;0;4;0;0;4;0;1;3;0;3;3;0;0;0;3;0;0;3;8;50;40;85000;45500;2;8293;54;1;36;2;3;2;0;5;2;5;0;4;0;0;2;0;1;5;0;5;5;0;0;0;3;0;0;3;8;40;40;46000;35000;1;7823;56;1;37;2;3;2;0;4;4;4;0;98;0;0;3;0;0;0;0;5;98;0;0;0;3;99;0;3;1;40;998;63000;9523;0
1;8194;34;1;37;2;2;3;0;0;7;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;2;8;0;5;8;50;36;102000;35000;2;4197;36;1;38;2;2;3;0;5;5;5;0;0;0;0;3;0;0;0;0;0;0;0;0;0;2;8;0;5;8;50;0;116000;200;1;5209;38;1;40;2;2;3;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;6;0;5;6;45;36;152000;34000;0
1;3513;31;2;0;0;2;3;4;2;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;40;0;7000;0;2;3834;32;2;0;0;3;3;0;3;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;8;30;0;11000;0;1;4624;34;2;0;0;3;3;7;3;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;28;0;14100;0;0
1;4698;60;1;56;2;3;5;0;50;2;0;0;0;0;0;5;5;0;0;0;0;0;0;0;0;9;99;0;3;8;0;0;0;0;2;3858;62;1;58;2;1;5;0;0;7;0;0;0;0;0;5;0;1;2;0;0;0;0;0;0;9;99;0;3;8;0;0;0;0;1;7036;64;1;60;2;3;4;0;7;7;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;9;15;0;3;15;0;0;0;0;0
1;8228;35;2;0;0;3;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;34000;0;2;7180;37;2;0;0;2;3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;40;0;38500;0;1;8092;39;2;0;0;3;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;39000;0;0
1;2759;44;1;32;2;2;3;0;0;0;0;20;0;0;0;3;0;3;7;3;0;0;0;0;0;3;0;0;3;0;20;40;5000;33000;2;6731;46;1;34;2;3;3;0;0;0;0;20;2;0;0;3;0;1;3;0;0;0;0;0;0;3;0;0;3;0;40;40;12000;36000;1;4543;48;1;36;2;3;5;0;0;0;2;10;2;0;0;2;0;7;7;0;0;0;0;0;0;3;14;0;3;14;0;45;0;37000;0
1;6606;47;1;34;2;2;3;0;2;7;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;3;8;0;3;8;50;40;90000;30000;2;8301;50;1;36;2;2;3;0;5;2;0;0;0;0;0;3;0;0;5;0;0;0;0;0;0;3;8;0;3;8;40;20;52000;25000;1;8533;51;1;38;2;2;4;0;0;2;0;0;0;0;0;3;0;0;2;0;0;0;0;0;0;3;6;0;3;6;40;20;59000;32400;0
1;2512;35;1;37;2;2;2;0;7;7;0;10;0;0;0;3;3;7;7;0;0;0;0;0;0;3;8;0;3;8;40;0;22000;0;2;8454;38;1;39;2;2;2;0;7;7;7;10;1;0;0;3;0;3;7;7;10;1;0;0;0;3;8;0;3;8;48;0;57800;0;1;7321;39;1;41;2;2;2;0;7;7;7;10;0;0;0;4;0;7;7;3;10;0;0;0;0;3;15;0;3;15;48;0;54000;0;0
1;3679;57;1;53;2;1;1;2;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;3;8;0;9;8;46;40;34000;34500;2;4456;59;1;55;2;1;1;0;0;2;0;0;0;0;0;2;0;2;2;0;0;0;0;0;0;3;8;0;9;8;40;40;24200;32000;1;8013;61;1;57;2;1;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;3;6;0;9;6;40;40;22500;37000;0
1;5589;59;1;59;2;2;2;0;1;0;0;0;6;0;0;1;0;0;1;0;20;5;0;0;0;1;8;0;1;0;55;40;36000;26000;2;5238;61;1;61;2;3;4;0;0;0;0;0;6;0;0;4;0;0;0;0;20;2;0;0;0;1;8;0;1;0;45;40;40000;34000;1;2342;63;1;63;2;3;5;0;7;0;0;0;3;0;0;5;1;0;2;0;10;1;0;0;0;1;6;0;1;6;60;40;36000;32000;0
1;7213;47;1;42;2;2;4;0;0;0;0;0;0;0;0;3;0;0;4;0;0;0;0;0;0;9;8;0;9;8;0;36;0;22407;2;7953;50;1;44;2;2;4;0;1;7;3;0;0;0;0;3;0;1;3;2;0;1;0;0;0;9;8;0;9;8;0;40;0;26000;1;1659;51;1;45;2;2;5;0;0;0;2;0;0;0;0;4;4;7;7;7;0;1;0;0;0;9;6;0;9;6;0;40;0;42000;0
1;1320;59;2;0;0;3;5;0;0;14;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;3360;61;2;0;0;4;5;7;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;96;63;2;0;0;4;5;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;0;0;0;0;0
1;12;79;1;77;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;8;0;3;8;0;0;0;0;2;4260;81;1;79;2;1;1;0;0;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;8;0;3;8;0;0;0;0;1;6008;83;1;81;2;4;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;11;0;3;11;0;0;0;0;0
1;7143;51;1;41;2;2;1;0;5;3;5;0;1;0;0;1;0;4;2;0;0;1;0;0;0;3;1;0;3;8;35;0;75000;0;2;4959;52;1;43;2;2;1;0;4;0;4;0;0;0;0;1;0;3;2;0;0;1;0;0;0;3;1;0;3;8;30;12;0;8600;1;5452;54;1;45;2;1;2;0;4;2;4;0;1;0;0;2;0;4;2;0;0;1;0;0;0;3;14;0;3;14;32;0;58400;0;0
1;8891;27;1;0;0;2;3;0;1;5;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;30000;0;2;4710;28;1;0;0;3;2;0;5;10;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;35000;0;1;8705;30;1;0;0;3;2;0;20;20;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;15;40;0;40000;0;0
1;37;54;1;54;2;2;3;0;5;7;0;0;0;0;0;4;0;5;7;0;0;0;0;0;0;3;8;0;3;8;112;80;0;19000;2;3833;56;1;56;2;2;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;8;0;3;8;1;10;0;0;1;5910;58;1;58;2;1;4;0;2;7;0;0;0;0;0;4;1;1;7;7;0;0;0;0;0;3;14;0;3;14;112;112;70000;10000;0
1;7543;47;1;44;2;2;2;0;1;0;0;0;1;0;0;3;0;3;0;0;0;0;0;0;0;5;0;0;5;8;50;24;85000;36000;2;9208;49;1;47;2;2;1;0;0;0;0;0;0;0;0;1;0;3;3;3;0;0;0;0;0;5;0;0;5;8;50;24;81782;40860;1;7885;51;1;48;2;2;3;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;5;11;0;5;11;40;30;70000;49000;0
1;843;45;1;42;2;2;2;0;3;2;3;0;1;0;0;2;0;3;5;1;0;0;0;0;0;3;8;0;3;8;60;40;84000;35000;2;6845;47;1;44;2;2;1;0;5;5;3;0;1;0;0;2;0;5;5;3;0;1;0;0;0;3;8;0;3;8;60;40;86000;34000;1;8310;49;1;46;2;3;1;0;6;7;3;0;1;0;0;2;2;7;7;3;0;1;0;0;0;3;1;0;3;1;50;32;100000;44000;0
1;6374;30;1;28;2;1;1;0;5;7;3;0;0;0;0;1;2;3;6;2;0;0;0;0;0;3;8;0;3;8;65;40;31200;26400;2;5744;32;1;29;2;1;1;0;3;5;2;0;0;0;0;1;0;3;3;0;0;0;0;0;0;3;8;0;3;8;80;40;55000;22000;1;8022;34;1;32;2;1;2;0;3;3;2;0;0;0;0;2;0;3;3;0;0;0;0;0;0;3;11;0;3;11;70;24;60000;32000;0
1;1191;55;1;0;0;2;3;0;1;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;18300;0;2;5715;57;1;0;0;2;4;0;10;10;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;18000;0;1;5697;59;1;0;0;3;3;0;999;0;0;10;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;40;0;18000;0;0
1;5779;51;1;53;2;3;3;0;3;3;0;0;5;0;0;2;0;3;5;1;0;3;0;0;0;3;8;0;3;8;52;40;67446;41530;2;6377;53;1;0;0;2;3;0;4;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;52;0;67500;0;1;8293;55;1;0;0;1;2;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;10;38;0;38200;0;0
1;3555;55;1;53;2;2;2;0;3;3;3;0;3;0;0;2;0;1;2;2;0;2;0;0;0;5;8;0;5;8;40;40;74000;72000;2;5884;57;1;55;2;2;3;0;2;8;1;0;3;0;0;3;0;2;8;0;0;0;0;0;0;5;8;0;5;8;45;40;70000;0;1;8600;59;1;57;2;3;3;0;0;2;0;0;2;0;0;3;0;2;2;0;0;2;0;0;0;5;11;0;5;11;40;45;106000;0;0
1;5668;42;1;41;2;1;1;0;1;4;0;0;2;0;0;1;0;4;4;3;0;3;0;0;0;3;8;0;9;0;40;40;118000;66500;2;6411;44;1;43;2;1;2;0;3;5;0;0;2;0;0;2;0;3;3;2;0;3;0;0;0;3;8;0;9;0;45;40;135000;50000;1;6347;46;1;45;2;1;2;0;4;2;0;0;2;0;0;2;0;0;3;0;0;2;0;0;0;3;10;0;9;14;40;40;176000;69500;0
1;3798;73;1;72;2;2;4;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;8;0;9;8;40;10;5403;2687;2;5290;75;1;74;2;2;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;8;0;9;8;40;0;7000;0;1;7627;77;1;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;6;40;0;4500;0;0
1;7905;48;1;44;2;2;2;0;4;2;0;0;4;0;0;3;0;0;4;0;0;2;0;0;0;5;97;0;5;97;40;0;100000;0;2;9018;50;1;47;2;3;2;0;2;3;0;0;6;0;0;3;0;0;2;0;0;2;0;0;0;5;97;0;5;97;50;0;73000;0;1;7487;51;1;48;2;3;2;0;1;5;0;0;2;0;0;4;0;0;5;0;0;2;0;0;0;5;14;0;5;14;40;0;60000;0;0
1;6267;36;1;26;2;2;2;0;5;7;3;0;3;0;0;2;0;1;7;0;0;0;0;0;0;3;0;0;3;0;60;28;32000;1700;2;5557;38;1;28;2;2;3;0;7;0;0;0;3;0;0;2;0;3;7;3;0;2;0;0;0;3;0;0;3;0;70;0;35000;4000;1;8925;41;1;30;2;3;3;0;1;5;0;0;6;0;0;2;6;1;2;0;0;0;0;0;0;3;1;0;3;1;40;0;80000;0;0
1;445;80;1;76;2;1;2;0;0;0;0;0;0;0;0;2;0;5;2;0;0;0;0;0;0;5;8;0;5;8;0;0;0;840;2;4282;82;1;79;2;2;4;0;0;1;0;0;0;0;0;2;0;0;4;0;0;0;0;0;0;5;8;0;5;8;0;0;0;0;1;5436;84;1;81;2;3;5;4;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;6;0;5;6;0;0;0;0;0
1;1828;57;1;61;2;1;2;0;2;4;0;0;1;0;0;4;2;1;2;0;5;1;0;0;0;1;8;0;1;8;60;0;72000;0;2;4452;59;1;63;2;2;3;0;1;1;7;0;1;0;0;4;0;1;2;1;0;0;0;0;0;1;8;0;1;8;60;0;70000;0;1;5207;61;1;65;2;2;3;0;3;5;1;0;1;0;0;4;2;0;0;0;0;0;0;0;0;1;6;0;1;6;60;0;72000;0;0
1;307;54;1;63;2;2;4;0;0;3;0;10;0;0;0;2;0;0;1;0;10;0;0;0;0;5;0;0;5;8;70;40;26500;6400;2;4300;56;1;65;2;3;3;0;0;3;0;0;2;0;0;2;0;0;5;0;10;2;0;0;0;5;0;0;5;8;0;40;0;12899;1;5032;58;1;67;2;2;3;0;0;0;0;10;2;0;0;2;0;0;1;0;10;1;0;0;0;5;1;0;5;11;0;36;7400;14900;0
1;4749;53;1;65;2;2;1;0;7;7;0;0;3;0;0;3;0;1;2;0;0;1;0;0;0;5;8;0;5;8;40;0;66000;0;2;7199;55;1;67;2;2;1;0;7;7;0;0;2;0;0;3;1;0;0;0;0;0;0;0;0;5;8;0;5;8;40;0;83000;0;1;4690;57;1;0;0;8;1;0;2;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;6;40;0;98000;0;0
1;5849;50;1;42;2;2;3;0;7;7;0;0;2;0;0;3;0;2;7;0;7;2;0;0;0;3;99;0;3;8;50;0;6612;1607;2;6979;52;1;44;2;1;3;0;1;1;0;0;2;0;0;3;0;3;999;0;8;2;0;0;0;3;99;0;3;8;0;30;0;12000;1;6194;54;1;0;0;3;3;0;3;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;8000;0;0
1;639;48;1;0;0;3;3;0;0;7;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;30;0;8608;0;2;4352;50;1;0;0;2;2;0;7;7;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;40;0;0;0;1;5441;52;1;0;0;2;3;0;0;1;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0
1;6082;36;1;27;2;2;2;0;0;0;0;30;6;0;0;2;0;7;7;0;10;0;0;0;0;9;8;0;5;8;60;30;50000;30000;2;7142;38;1;29;2;2;3;0;2;0;0;30;0;0;0;4;0;6;2;40;20;0;0;0;0;9;8;0;5;8;70;45;70200;30000;1;9258;41;1;31;2;2;2;0;0;1;0;12;6;0;0;2;0;7;7;0;0;0;0;0;0;9;6;0;5;6;60;40;28420;28704;0
1;4746;35;1;36;2;1;2;0;5;5;3;0;4;0;0;2;0;5;5;3;6;4;0;0;0;3;8;0;9;8;70;35;30000;20000;2;7513;37;1;39;2;2;4;2;5;20;0;10;0;0;0;2;0;15;10;0;5;3;0;0;0;3;8;0;9;8;50;30;40000;16000;1;7658;39;1;40;2;2;4;0;6;10;0;5;0;0;0;3;0;7;10;0;5;0;0;0;0;3;1;0;9;1;45;40;34000;20000;0
1;5449;34;1;32;2;1;1;0;7;7;2;0;1;0;0;3;0;3;7;0;0;0;0;0;0;9;8;0;3;8;45;20;45000;12000;2;7058;36;1;34;2;2;2;0;7;7;0;0;1;0;0;3;0;0;3;0;0;0;0;0;0;9;8;0;3;8;40;40;35000;30000;1;5717;38;1;36;2;2;2;0;7;7;7;0;1;0;0;3;0;5;7;5;0;0;0;0;0;9;14;0;3;14;45;30;52000;30000;0
1;6280;25;1;0;0;2;2;0;0;4;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;42;0;12700;0;2;4413;26;1;0;0;2;3;0;7;0;0;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;99;38;0;16500;0;1;4942;28;1;0;0;3;1;0;0;2;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;37;0;23000;0;0
1;3591;23;1;0;0;2;4;1;0;1;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;50;0;8449;0;2;7038;26;1;0;0;2;3;1;2;7;0;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;30;0;19816;0;1;5702;27;1;0;0;3;3;1;2;3;0;15;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;40;0;29200;0;0
1;673;22;1;0;0;2;3;0;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;10;0;35000;0;2;4406;24;1;25;2;1;2;0;3;1;3;0;2;0;0;3;0;0;1;0;0;1;0;0;0;3;1;0;3;8;40;40;70000;12500;1;6580;27;1;27;2;2;3;0;3;3;3;0;2;0;0;3;7;0;2;0;0;1;0;0;0;3;14;0;3;14;45;40;75000;52000;0
1;5029;56;1;56;2;2;1;0;5;3;5;0;0;0;0;3;0;5;2;0;20;0;0;0;0;5;8;0;1;8;45;40;35000;18000;2;4717;58;1;58;2;2;1;0;7;2;0;0;0;0;0;2;0;5;5;1;20;0;0;0;0;5;8;0;1;8;40;40;40400;25000;1;6169;60;1;60;2;2;2;0;1;7;0;0;0;0;0;2;0;1;1;0;20;0;0;0;0;5;6;0;1;6;50;40;45000;30000;0
1;2009;60;2;0;0;3;3;0;0;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;35;0;20000;0;2;4632;62;2;0;0;3;3;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;35;0;19400;0;1;5307;64;2;0;0;3;3;0;3;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;39;0;20000;0;0
1;3072;67;1;55;2;1;3;0;4;4;4;0;0;0;0;2;3;3;3;1;0;0;0;0;0;5;8;0;5;8;0;0;0;0;2;4417;68;1;57;2;2;3;0;4;3;4;0;1;0;0;2;0;3;7;2;0;1;0;0;0;5;8;0;5;8;24;0;6944;0;1;5126;70;1;59;2;1;3;0;4;1;4;0;0;0;0;1;0;3;7;0;0;0;0;0;0;5;6;0;5;6;0;0;0;0;0
1;828;51;1;47;2;2;3;1;0;1;0;30;0;0;0;3;0;0;0;0;20;1;0;0;0;3;0;0;3;1;40;45;37000;28000;2;7626;54;1;49;2;2;3;0;0;0;0;20;0;0;0;3;0;0;0;0;20;1;0;0;0;3;0;0;3;1;50;45;35000;40000;1;5299;55;1;51;2;2;3;0;1;1;0;40;0;0;0;2;0;0;0;0;5;1;0;0;0;3;1;0;3;1;40;50;43000;39000;0
1;355;78;2;0;0;8;3;0;0;998;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;2;4675;80;2;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;8;0;0;0;0;1;2242;82;2;0;0;1;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;9;0;0;0;0;0
1;4561;50;2;0;0;4;3;0;7;7;0;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;2;6553;52;2;0;0;3;3;0;2;4;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;0;0;0;0;1;1594;54;2;0;0;3;4;8;3;7;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;0;0;7613;0;0
1;2307;38;2;0;0;3;3;0;0;0;0;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;2;9312;41;2;0;0;2;5;0;5;5;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;1550;42;2;0;0;1;3;0;7;7;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;0;0;0;0;0
1;597;22;2;0;0;3;3;2;1;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;37;0;3500;0;2;6266;24;2;0;0;3;3;0;7;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;32;0;7074;0;1;1787;26;2;0;0;3;2;0;1;7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;30;0;0;0;0
1;5638;66;1;64;2;3;4;0;0;35;35;0;1;0;0;2;0;1;14;0;0;1;0;0;0;3;8;0;3;8;50;20;0;24750;2;2661;68;1;65;2;2;3;0;1;2;0;6;1;0;0;2;0;1;14;0;0;1;0;0;0;3;8;0;3;8;40;20;0;0;1;5892;70;1;67;2;2;4;1;4;4;4;0;1;0;0;2;0;0;4;0;0;2;0;0;0;3;6;0;3;6;45;0;0;0;0
1;5761;44;2;0;0;4;2;0;2;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;36;0;50000;0;2;3493;47;2;0;0;4;2;0;5;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;8;24;0;70000;0;1;5160;48;2;0;0;4;2;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;9;36;0;74000;0;0
1;195;39;1;33;2;1;1;0;2;4;0;0;1;0;0;4;0;2;4;0;0;0;0;0;0;9;8;0;9;8;40;40;61000;37000;2;2874;41;1;35;2;2;1;0;5;10;0;0;1;0;0;2;0;2;4;0;0;0;0;0;0;9;8;0;9;8;50;40;65000;32000;1;6093;43;1;37;2;1;1;0;5;7;0;0;1;0;0;3;0;5;8;0;0;0;0;0;0;9;6;0;9;6;40;40;68000;38000;0
1;5774;69;1;68;2;3;4;0;0;0;0;0;1;0;0;4;0;0;25;7;0;1;0;0;0;3;8;0;3;8;4;0;30000;0;2;2757;71;1;70;2;2;5;0;0;10;0;0;1;0;0;3;0;0;7;7;0;1;0;0;0;3;8;0;3;8;14;0;27000;0;1;5915;73;1;72;2;3;5;6;0;0;0;0;0;0;0;4;0;0;7;0;0;1;0;0;0;3;6;0;3;9;40;0;9844;0;0
